Incident energy,sigma
1446.469,8.034617E-7
1446.489,8.034749E-7
1446.537,8.035067E-7
1446.71,8.036211E-7
1446.724,8.036304E-7
1446.764,8.036569E-7
1446.803,8.036827E-7
1446.881,8.037343E-7
1446.989,8.038057E-7
1447.119,8.038917E-7
1447.248,8.03977E-7
1447.273,8.039936E-7
1447.298,8.040101E-7
1447.367,8.040558E-7
1447.435,8.041008E-7
1447.517,8.04155E-7
1447.53,8.041636E-7
1447.578,8.041954E-7
1447.626,8.042271E-7
1447.735,8.042992E-7
1447.843,8.043707E-7
1447.955,8.044447E-7
1448.067,8.045188E-7
1448.123,8.045559E-7
1448.179,8.045929E-7
1448.235,8.0463E-7
1448.29,8.046664E-7
1448.352,8.047074E-7
1448.413,8.047477E-7
1448.474,8.047881E-7
1448.535,8.048284E-7
1448.657,8.049091E-7
1448.779,8.049899E-7
1448.931,8.050904E-7
1448.999,8.051354E-7
1449.018,8.05148E-7
1449.057,8.051738E-7
1449.123,8.052174E-7
1449.151,8.052359E-7
1449.214,8.052776E-7
1449.277,8.053193E-7
1449.359,8.053735E-7
1449.441,8.054278E-7
1449.534,8.054893E-7
1449.638,8.055581E-7
1449.741,8.056262E-7
1449.896,8.057288E-7
1449.985,8.057877E-7
1450.227,8.059478E-7
1450.271,8.059769E-7
1450.418,8.060741E-7
1450.529,8.061475E-7
1450.742,8.062884E-7
1450.878,8.063784E-7
1450.918,8.064049E-7
1451.035,8.064823E-7
1451.152,8.065597E-7
1451.191,8.065855E-7
1451.304,8.066602E-7
1451.32,8.066708E-7
1451.369,8.067032E-7
1451.417,8.06735E-7
1451.516,8.068005E-7
1451.615,8.06866E-7
1451.681,8.069096E-7
1451.813,8.06997E-7
1451.945,8.070843E-7
1452.039,8.071465E-7
1452.132,8.07208E-7
1452.153,8.072219E-7
1452.219,8.072655E-7
1452.285,8.073092E-7
1452.41,8.073919E-7
1452.534,8.074739E-7
1452.637,8.075421E-7
1452.74,8.076102E-7
1452.9,8.07716E-7
1452.975,8.077657E-7
1453.049,8.078146E-7
1453.069,8.078278E-7
1453.117,8.078596E-7
1453.125,8.078649E-7
1453.15,8.078814E-7
1453.174,8.078973E-7
1453.246,8.079449E-7
1453.292,8.079754E-7
1453.337,8.080051E-7
1453.371,8.080276E-7
1453.387,8.080382E-7
1453.423,8.08062E-7
1453.428,8.080653E-7
1453.444,8.080759E-7
1453.459,8.080858E-7
1453.491,8.08107E-7
1453.522,8.081275E-7
1453.543,8.081414E-7
1453.564,8.081553E-7
1453.611,8.081864E-7
1453.657,8.082168E-7
1453.734,8.082678E-7
1453.749,8.082777E-7
1453.803,8.083134E-7
1453.857,8.083491E-7
1454.051,8.084775E-7
1454.191,8.085701E-7
1454.33,8.08662E-7
1454.432,8.087295E-7
1454.528,8.08793E-7
1454.623,8.088559E-7
1454.685,8.088969E-7
1454.761,8.089472E-7
1454.837,8.089974E-7
1454.992,8.091E-7
1455.126,8.091886E-7
1455.259,8.092766E-7
1455.344,8.093328E-7
1455.471,8.094168E-7
1455.597,8.095002E-7
1455.737,8.095928E-7
1455.825,8.09651E-7
1455.837,8.09659E-7
1455.881,8.096881E-7
1455.925,8.097172E-7
1456.098,8.098316E-7
1456.143,8.098614E-7
1456.291,8.099593E-7
1456.314,8.099745E-7
1456.384,8.100208E-7
1456.395,8.100281E-7
1456.419,8.10044E-7
1456.442,8.100592E-7
1456.488,8.100896E-7
1456.659,8.102027E-7
1456.82,8.103092E-7
1456.981,8.104158E-7
1457.066,8.10472E-7
1457.151,8.105282E-7
1457.236,8.105844E-7
1457.32,8.1064E-7
1457.443,8.107214E-7
1457.584,8.108147E-7
1457.599,8.108246E-7
1457.639,8.10851E-7
1457.678,8.108768E-7
1457.827,8.109754E-7
1457.878,8.110092E-7
1457.941,8.110508E-7
1458.081,8.111434E-7
1458.131,8.111765E-7
1458.204,8.112248E-7
1458.277,8.112731E-7
1458.403,8.113565E-7
1458.529,8.114398E-7
1458.655,8.115232E-7
1458.687,8.115443E-7
1458.799,8.116184E-7
1458.816,8.116297E-7
1458.821,8.11633E-7
1458.833,8.116409E-7
1458.851,8.116528E-7
1458.917,8.116965E-7
1459.076,8.118017E-7
1459.235,8.119069E-7
1459.335,8.11973E-7
1459.424,8.120319E-7
1459.513,8.120908E-7
1459.61,8.121549E-7
1459.705,8.122178E-7
1459.799,8.1228E-7
1460.127,8.124969E-7
1460.249,8.125777E-7
1460.37,8.126577E-7
1460.517,8.127549E-7
1460.664,8.128522E-7
1460.77,8.129223E-7
1460.8,8.129422E-7
1460.82,8.129554E-7
1460.899,8.130076E-7
1460.979,8.130606E-7
1461.028,8.13093E-7
1461.13,8.131605E-7
1461.247,8.132379E-7
1461.461,8.133794E-7
1461.596,8.134687E-7
1461.712,8.135455E-7
1461.8,8.136037E-7
1461.887,8.136612E-7
1462.061,8.137764E-7
1462.226,8.138855E-7
1462.293,8.139298E-7
1462.35,8.139675E-7
1462.36,8.139742E-7
1462.398,8.139993E-7
1462.407,8.140052E-7
1462.429,8.140198E-7
1462.44,8.140271E-7
1462.47,8.140469E-7
1462.499,8.140661E-7
1462.604,8.141356E-7
1462.754,8.142348E-7
1462.864,8.143076E-7
1462.973,8.143797E-7
1463.112,8.144716E-7
1463.261,8.145702E-7
1463.41,8.146688E-7
1463.599,8.147938E-7
1463.708,8.148659E-7
1463.743,8.148891E-7
1463.792,8.149215E-7
1463.82,8.1494E-7
1463.832,8.149479E-7
1463.881,8.149803E-7
1463.95,8.15026E-7
1464.079,8.151113E-7
1464.16,8.151649E-7
1464.176,8.151755E-7
1464.211,8.151987E-7
1464.245,8.152211E-7
1464.313,8.152661E-7
1464.387,8.153151E-7
1464.439,8.153495E-7
1464.493,8.153852E-7
1464.606,8.1546E-7
1464.695,8.155188E-7
1464.783,8.155771E-7
1464.837,8.156128E-7
1464.981,8.15708E-7
1465.124,8.158026E-7
1465.26,8.158926E-7
1465.339,8.159449E-7
1465.379,8.159713E-7
1465.425,8.160018E-7
1465.436,8.16009E-7
1465.467,8.160295E-7
1465.497,8.160494E-7
1465.577,8.161023E-7
1465.651,8.161513E-7
1465.725,8.162002E-7
1465.863,8.162915E-7
1466.021,8.16396E-7
1466.081,8.164357E-7
1466.152,8.164827E-7
1466.191,8.165085E-7
1466.265,8.165574E-7
1466.342,8.166084E-7
1466.419,8.166593E-7
1466.487,8.167043E-7
1466.554,8.167486E-7
1466.635,8.168022E-7
1466.715,8.168551E-7
1466.789,8.169041E-7
1466.863,8.16953E-7
1466.937,8.17002E-7
1467.01,8.170503E-7
1467.084,8.170992E-7
1467.206,8.171799E-7
1467.226,8.171932E-7
1467.308,8.172474E-7
1467.439,8.173341E-7
1467.545,8.174042E-7
1467.606,8.174446E-7
1467.618,8.174525E-7
1467.646,8.17471E-7
1467.668,8.174856E-7
1467.673,8.174889E-7
1467.688,8.174988E-7
1467.702,8.175081E-7
1467.739,8.175325E-7
1467.804,8.175755E-7
1467.91,8.176457E-7
1467.932,8.176602E-7
1468.001,8.177059E-7
1468.025,8.177217E-7
1468.048,8.17737E-7
1468.05,8.177383E-7
1468.055,8.177416E-7
1468.06,8.177449E-7
1468.07,8.177515E-7
1468.11,8.17778E-7
1468.194,8.178335E-7
1468.32,8.179169E-7
1468.383,8.179586E-7
1468.445,8.179996E-7
1468.52,8.180492E-7
1468.594,8.180982E-7
1468.669,8.181478E-7
1468.743,8.181967E-7
1468.883,8.182893E-7
1469.022,8.183813E-7
1469.151,8.184666E-7
1469.225,8.185156E-7
1469.24,8.185255E-7
1469.291,8.185592E-7
1469.3,8.185652E-7
1469.324,8.185811E-7
1469.385,8.186214E-7
1469.469,8.18677E-7
1469.546,8.187279E-7
1469.623,8.187789E-7
1469.79,8.188894E-7
1469.874,8.189449E-7
1469.957,8.189998E-7
1470.052,8.190627E-7
1470.147,8.191255E-7
1470.249,8.19193E-7
1470.35,8.192598E-7
1470.451,8.193266E-7
1470.552,8.193934E-7
1470.743,8.195198E-7
1470.861,8.195979E-7
1470.947,8.196547E-7
1471.033,8.197116E-7
1471.175,8.198056E-7
1471.376,8.199385E-7
1471.519,8.200331E-7
1471.661,8.201271E-7
1471.728,8.201714E-7
1471.837,8.202435E-7
1471.946,8.203156E-7
1472.164,8.204598E-7
1472.265,8.205266E-7
1472.365,8.205928E-7
1472.521,8.20696E-7
1472.661,8.207886E-7
1472.759,8.208534E-7
1472.856,8.209176E-7
1473.175,8.211286E-7
1473.264,8.211875E-7
1473.352,8.212457E-7
1473.494,8.213397E-7
1473.635,8.21433E-7
1473.811,8.215494E-7
1473.903,8.216102E-7
1473.995,8.216711E-7
1474.125,8.217571E-7
1474.183,8.217955E-7
1474.23,8.218266E-7
1474.342,8.219007E-7
1474.379,8.219251E-7
1474.428,8.219575E-7
1474.436,8.219628E-7
1474.467,8.219833E-7
1474.498,8.220039E-7
1474.612,8.220793E-7
1474.838,8.222288E-7
1474.989,8.223287E-7
1475.089,8.223948E-7
1475.168,8.224471E-7
1475.247,8.224993E-7
1475.29,8.225278E-7
1475.346,8.225648E-7
1475.353,8.225695E-7
1475.375,8.22584E-7
1475.396,8.225979E-7
1475.439,8.226264E-7
1475.46,8.226403E-7
1475.468,8.226455E-7
1475.475,8.226502E-7
1475.503,8.226687E-7
1475.53,8.226866E-7
1475.584,8.227223E-7
1475.692,8.227937E-7
1475.75,8.228321E-7
1475.808,8.228705E-7
1475.895,8.22928E-7
1475.982,8.229856E-7
1476.069,8.230431E-7
1476.155,8.231E-7
1476.293,8.231913E-7
1476.307,8.232006E-7
1476.347,8.23227E-7
1476.386,8.232528E-7
1476.394,8.232581E-7
1476.423,8.232773E-7
1476.452,8.232965E-7
1476.535,8.233514E-7
1476.609,8.234004E-7
1476.638,8.234195E-7
1476.72,8.234738E-7
1476.802,8.23528E-7
1476.898,8.235915E-7
1476.927,8.236107E-7
1476.991,8.236531E-7
1477.041,8.236861E-7
1477.116,8.237358E-7
1477.261,8.238317E-7
1477.302,8.238588E-7
1477.315,8.238674E-7
1477.347,8.238886E-7
1477.379,8.239097E-7
1477.442,8.239514E-7
1477.483,8.239785E-7
1477.539,8.240156E-7
1477.604,8.240586E-7
1477.718,8.24134E-7
1477.831,8.242087E-7
1477.887,8.242458E-7
1477.943,8.242828E-7
1477.995,8.243172E-7
1478.047,8.243516E-7
1478.099,8.24386E-7
1478.15,8.244198E-7
1478.206,8.244568E-7
1478.265,8.244959E-7
1478.273,8.245011E-7
1478.299,8.245183E-7
1478.324,8.245349E-7
1478.376,8.245693E-7
1478.427,8.24603E-7
1478.485,8.246414E-7
1478.542,8.246791E-7
1478.599,8.247168E-7
1478.678,8.247691E-7
1478.757,8.248213E-7
1478.915,8.249258E-7
1479.009,8.24988E-7
1479.103,8.250502E-7
1479.196,8.251117E-7
1479.211,8.251217E-7
1479.26,8.251541E-7
1479.298,8.251792E-7
1479.313,8.251891E-7
1479.344,8.252096E-7
1479.375,8.252302E-7
1479.459,8.252857E-7
1479.544,8.25342E-7
1479.628,8.253975E-7
1479.673,8.254273E-7
1479.763,8.254868E-7
1479.853,8.255464E-7
1479.943,8.256059E-7
1480.016,8.256542E-7
1480.081,8.256972E-7
1480.107,8.257144E-7
1480.133,8.257316E-7
1480.209,8.257819E-7
1480.309,8.25848E-7
1480.409,8.259142E-7
1480.509,8.259803E-7
1480.597,8.260386E-7
1480.684,8.260961E-7
1480.784,8.261623E-7
1480.884,8.262284E-7
1480.946,8.262694E-7
1480.997,8.263032E-7
1481.009,8.263111E-7
1481.054,8.263409E-7
1481.12,8.263845E-7
1481.186,8.264282E-7
1481.198,8.264361E-7
1481.231,8.26458E-7
1481.263,8.264791E-7
1481.329,8.265228E-7
1481.395,8.265665E-7
1481.462,8.266108E-7
1481.522,8.266505E-7
1481.532,8.266571E-7
1481.567,8.266802E-7
1481.602,8.267034E-7
1481.694,8.267643E-7
1481.786,8.268251E-7
1481.878,8.26886E-7
1481.963,8.269422E-7
1482.047,8.269978E-7
1482.215,8.271089E-7
1482.384,8.272207E-7
1482.552,8.273319E-7
1482.582,8.273517E-7
1482.678,8.274152E-7
1482.773,8.274781E-7
1482.869,8.275416E-7
1482.964,8.276044E-7
1483.116,8.27705E-7
1483.268,8.278055E-7
1483.42,8.279061E-7
1483.571,8.28006E-7
1483.647,8.280562E-7
1483.723,8.281065E-7
1483.799,8.281568E-7
1483.874,8.282064E-7
1483.95,8.282567E-7
1484.017,8.28301E-7
1484.083,8.283447E-7
1484.216,8.284326E-7
1484.228,8.284406E-7
1484.241,8.284492E-7
1484.254,8.284578E-7
1484.281,8.284756E-7
1484.308,8.284935E-7
1484.375,8.285378E-7
1484.441,8.285815E-7
1484.574,8.286695E-7
1484.7,8.287528E-7
1484.804,8.288216E-7
1484.814,8.288282E-7
1484.847,8.288501E-7
1484.879,8.288712E-7
1484.977,8.289361E-7
1485.121,8.290313E-7
1485.268,8.291286E-7
1485.361,8.291901E-7
1485.546,8.293125E-7
1485.73,8.294342E-7
1485.84,8.29507E-7
1485.949,8.295791E-7
1485.972,8.295943E-7
1486.04,8.296393E-7
1486.107,8.296836E-7
1486.208,8.297504E-7
1486.316,8.298219E-7
1486.424,8.298933E-7
1486.539,8.299694E-7
1486.653,8.300448E-7
1486.695,8.300726E-7
1486.861,8.301824E-7
1486.902,8.302095E-7
1486.978,8.302598E-7
1487.054,8.303101E-7
1487.177,8.303914E-7
1487.248,8.304384E-7
1487.319,8.304854E-7
1487.39,8.305323E-7
1487.461,8.305793E-7
1487.522,8.306197E-7
1487.583,8.3066E-7
1487.644,8.307004E-7
1487.704,8.307401E-7
1487.766,8.307811E-7
1487.827,8.308214E-7
1487.898,8.308684E-7
1487.969,8.309154E-7
1488.11,8.310087E-7
1488.252,8.311026E-7
1488.353,8.311694E-7
1488.423,8.312157E-7
1488.43,8.312203E-7
1488.449,8.312329E-7
1488.468,8.312455E-7
1488.506,8.312706E-7
1488.62,8.31346E-7
1488.713,8.314076E-7
1488.765,8.31442E-7
1488.836,8.314889E-7
1488.843,8.314936E-7
1488.861,8.315055E-7
1488.879,8.315174E-7
1488.892,8.31526E-7
1488.922,8.315458E-7
1488.952,8.315657E-7
1489.06,8.316371E-7
1489.213,8.317383E-7
1489.289,8.317886E-7
1489.365,8.318389E-7
1489.401,8.318627E-7
1489.473,8.319103E-7
1489.563,8.319699E-7
1489.652,8.320287E-7
1489.831,8.321472E-7
1489.993,8.322543E-7
1490.065,8.32302E-7
1490.148,8.323569E-7
1490.206,8.323952E-7
1490.307,8.32462E-7
1490.473,8.325719E-7
1490.657,8.326936E-7
1490.841,8.328153E-7
1490.878,8.328398E-7
1490.957,8.32892E-7
1491.035,8.329436E-7
1491.192,8.330475E-7
1491.32,8.331322E-7
1491.389,8.331778E-7
1491.436,8.332089E-7
1491.479,8.332374E-7
1491.535,8.332744E-7
1491.646,8.333478E-7
1491.924,8.335317E-7
1491.961,8.335562E-7
1492.035,8.336052E-7
1492.133,8.3367E-7
1492.23,8.337342E-7
1492.328,8.33799E-7
1492.425,8.338632E-7
1492.518,8.339247E-7
1492.61,8.339856E-7
1492.656,8.34016E-7
1492.741,8.340722E-7
1492.751,8.340788E-7
1492.773,8.340934E-7
1492.794,8.341073E-7
1492.837,8.341357E-7
1492.908,8.341827E-7
1492.979,8.342297E-7
1493.12,8.343229E-7
1493.201,8.343765E-7
1493.359,8.34481E-7
1493.516,8.345849E-7
1493.681,8.346941E-7
1493.783,8.347615E-7
1493.807,8.347774E-7
1493.852,8.348072E-7
1493.862,8.348138E-7
1493.887,8.348303E-7
1493.943,8.348674E-7
1493.994,8.349011E-7
1494.087,8.349626E-7
1494.204,8.3504E-7
1494.307,8.351082E-7
1494.505,8.352392E-7
1494.708,8.353735E-7
1494.744,8.353973E-7
1494.882,8.354886E-7
1494.95,8.355336E-7
1494.991,8.355607E-7
1495.022,8.355812E-7
1495.053,8.356017E-7
1495.073,8.356149E-7
1495.087,8.356242E-7
1495.125,8.356493E-7
1495.163,8.356745E-7
1495.238,8.357241E-7
1495.265,8.357419E-7
1495.324,8.35781E-7
1495.382,8.358193E-7
1495.45,8.358643E-7
1495.585,8.359536E-7
1495.796,8.360932E-7
1495.995,8.362248E-7
1496.045,8.362579E-7
1496.132,8.363155E-7
1496.219,8.36373E-7
1496.277,8.364114E-7
1496.338,8.364518E-7
1496.347,8.364577E-7
1496.378,8.364782E-7
1496.408,8.364981E-7
1496.487,8.365503E-7
1496.565,8.366019E-7
1496.591,8.366191E-7
1496.617,8.366363E-7
1496.721,8.367051E-7
1496.825,8.367739E-7
1496.955,8.368599E-7
1497.084,8.369453E-7
1497.273,8.370703E-7
1497.311,8.370954E-7
1497.463,8.37196E-7
1497.615,8.372965E-7
1497.71,8.373594E-7
1497.876,8.374692E-7
1498.005,8.375545E-7
1498.178,8.37669E-7
1498.517,8.378931E-7
1498.579,8.37934E-7
1498.719,8.380264E-7
1498.85,8.381126E-7
1498.934,8.381677E-7
1499.003,8.382129E-7
1499.065,8.382533E-7
1499.072,8.382578E-7
1499.1,8.382761E-7
1499.127,8.382936E-7
1499.216,8.383511E-7
1499.378,8.384547E-7
1499.581,8.385814E-7
1499.683,8.386434E-7
1499.784,8.387036E-7
1499.892,8.387665E-7
1500.0,8.388277E-7
1500.239,8.389573E-7
1500.376,8.390282E-7
1500.389,8.390348E-7
1500.425,8.39053E-7
1500.46,8.390706E-7
1500.468,8.390746E-7
1500.498,8.390895E-7
1500.527,8.391039E-7
1500.619,8.391489E-7
1500.801,8.392361E-7
1501.001,8.393299E-7
1501.067,8.393605E-7
1501.226,8.394339E-7
1501.384,8.395065E-7
1501.565,8.395894E-7
1501.683,8.396434E-7
1501.747,8.396726E-7
1501.865,8.397266E-7
1501.957,8.397686E-7
1502.048,8.398102E-7
1502.118,8.398422E-7
1502.188,8.398742E-7
1502.258,8.399062E-7
1502.327,8.399378E-7
1502.413,8.399771E-7
1502.498,8.400159E-7
1502.584,8.400552E-7
1502.67,8.400945E-7
1502.841,8.401727E-7
1503.013,8.402513E-7
1503.105,8.402933E-7
1503.16,8.403185E-7
1503.19,8.403322E-7
1503.215,8.403436E-7
1503.294,8.403797E-7
1503.41,8.404327E-7
1503.641,8.405383E-7
1503.672,8.405525E-7
1503.733,8.405803E-7
1503.903,8.40658E-7
1504.073,8.407357E-7
1504.196,8.407919E-7
1504.339,8.408573E-7
1504.355,8.408646E-7
1504.42,8.408943E-7
1504.561,8.409588E-7
1504.599,8.409761E-7
1504.66,8.41004E-7
1504.67,8.410086E-7
1504.702,8.410232E-7
1504.71,8.410269E-7
1504.721,8.410319E-7
1504.764,8.410515E-7
1504.83,8.410817E-7
1504.978,8.411493E-7
1505.044,8.411795E-7
1505.077,8.411946E-7
1505.208,8.412545E-7
1505.256,8.412764E-7
1505.314,8.413029E-7
1505.372,8.413294E-7
1505.476,8.413769E-7
1505.548,8.414099E-7
1505.62,8.414428E-7
1505.701,8.414798E-7
1505.781,8.415163E-7
1505.862,8.415534E-7
1505.942,8.415899E-7
1506.013,8.416224E-7
1506.084,8.416548E-7
1506.143,8.416818E-7
1506.202,8.417088E-7
1506.261,8.417357E-7
1506.319,8.417622E-7
1506.413,8.418052E-7
1506.472,8.418322E-7
1506.531,8.418591E-7
1506.635,8.419066E-7
1506.705,8.419386E-7
1506.775,8.419706E-7
1506.813,8.41988E-7
1506.902,8.420287E-7
1506.991,8.420694E-7
1507.094,8.421164E-7
1507.131,8.421333E-7
1507.184,8.421576E-7
1507.237,8.421818E-7
1507.324,8.422215E-7
1507.433,8.422714E-7
1507.509,8.423061E-7
1507.574,8.423358E-7
1507.594,8.423449E-7
1507.622,8.423577E-7
1507.637,8.423646E-7
1507.665,8.423774E-7
1507.735,8.424094E-7
1507.756,8.42419E-7
1507.811,8.424441E-7
1507.866,8.424693E-7
1507.937,8.425017E-7
1508.025,8.425419E-7
1508.056,8.425561E-7
1508.088,8.425707E-7
1508.206,8.426246E-7
1508.282,8.426594E-7
1508.357,8.426937E-7
1508.465,8.42743E-7
1508.573,8.427924E-7
1508.594,8.42802E-7
1508.675,8.42839E-7
1508.756,8.42876E-7
1508.794,8.428934E-7
1508.841,8.429149E-7
1508.846,8.429171E-7
1508.862,8.429245E-7
1508.878,8.429318E-7
1508.925,8.429532E-7
1508.987,8.429816E-7
1509.05,8.430104E-7
1509.113,8.430392E-7
1509.175,8.430675E-7
1509.237,8.430958E-7
1509.299,8.431242E-7
1509.381,8.431617E-7
1509.463,8.431991E-7
1509.626,8.432736E-7
1509.797,8.433518E-7
1509.875,8.433874E-7
1509.953,8.434231E-7
1510.009,8.434487E-7
1510.127,8.435026E-7
1510.31,8.435862E-7
1510.408,8.43631E-7
1510.506,8.436758E-7
1510.604,8.437206E-7
1510.681,8.437558E-7
1510.757,8.437905E-7
1510.806,8.438129E-7
1510.849,8.438326E-7
1510.893,8.438527E-7
1510.969,8.438874E-7
1511.032,8.439162E-7
1511.095,8.43945E-7
1511.151,8.439706E-7
1511.305,8.44041E-7
1511.458,8.441109E-7
1511.549,8.441525E-7
1511.639,8.441936E-7
1511.716,8.442288E-7
1511.772,8.442544E-7
1511.815,8.442741E-7
1511.827,8.442796E-7
1511.84,8.442855E-7
1511.885,8.443061E-7
1511.955,8.443381E-7
1511.971,8.443454E-7
1512.001,8.443591E-7
1512.014,8.44365E-7
1512.023,8.443691E-7
1512.056,8.443842E-7
1512.094,8.444016E-7
1512.217,8.444578E-7
1512.295,8.444935E-7
1512.451,8.445647E-7
1512.477,8.445766E-7
1512.558,8.446136E-7
1512.569,8.446187E-7
1512.604,8.446347E-7
1512.638,8.446502E-7
1512.77,8.447105E-7
1512.872,8.447572E-7
1512.923,8.447805E-7
1512.974,8.448038E-7
1513.019,8.448243E-7
1513.064,8.448449E-7
1513.109,8.448655E-7
1513.154,8.44886E-7
1513.199,8.449066E-7
1513.244,8.449272E-7
1513.289,8.449477E-7
1513.334,8.449683E-7
1513.407,8.450017E-7
1513.479,8.450346E-7
1513.551,8.450675E-7
1513.623,8.451004E-7
1513.707,8.451388E-7
1513.791,8.451772E-7
1513.959,8.452539E-7
1514.091,8.453143E-7
1514.163,8.453472E-7
1514.193,8.453609E-7
1514.24,8.453824E-7
1514.275,8.453984E-7
1514.339,8.454276E-7
1514.455,8.454806E-7
1514.528,8.45514E-7
1514.542,8.455204E-7
1514.577,8.455364E-7
1514.611,8.455519E-7
1514.68,8.455835E-7
1514.746,8.456136E-7
1514.792,8.456346E-7
1514.838,8.456557E-7
1514.915,8.456909E-7
1515.046,8.457507E-7
1515.198,8.458202E-7
1515.28,8.458577E-7
1515.543,8.459779E-7
1515.674,8.460378E-7
1515.709,8.460537E-7
1515.774,8.460835E-7
1515.781,8.460867E-7
1515.807,8.460985E-7
1515.833,8.461104E-7
1515.929,8.461543E-7
1516.089,8.462274E-7
1516.302,8.463248E-7
1516.444,8.463897E-7
1516.604,8.464628E-7
1516.763,8.465355E-7
1516.914,8.466045E-7
1516.968,8.466292E-7
1517.034,8.466593E-7
1517.042,8.46663E-7
1517.071,8.466762E-7
1517.1,8.466895E-7
1517.204,8.46737E-7
1517.338,8.467983E-7
1517.443,8.468462E-7
1517.548,8.468942E-7
1517.634,8.469335E-7
1517.719,8.469724E-7
1517.834,8.470249E-7
1517.968,8.470862E-7
1518.101,8.47147E-7
1518.234,8.472078E-7
1518.329,8.472512E-7
1518.386,8.472772E-7
1518.443,8.473033E-7
1518.515,8.473362E-7
1518.539,8.473472E-7
1518.629,8.473883E-7
1518.635,8.47391E-7
1518.648,8.47397E-7
1518.661,8.474029E-7
1518.687,8.474148E-7
1518.745,8.474413E-7
1518.844,8.474865E-7
1518.938,8.475295E-7
1519.032,8.475725E-7
1519.116,8.476109E-7
1519.199,8.476488E-7
1519.24,8.476675E-7
1519.35,8.477178E-7
1519.459,8.477676E-7
1519.678,8.478677E-7
1519.793,8.479203E-7
1519.907,8.479724E-7
1520.022,8.480249E-7
1520.119,8.480693E-7
1520.134,8.480761E-7
1520.165,8.480903E-7
1520.263,8.481351E-7
1520.399,8.481972E-7
1520.518,8.482516E-7
1520.637,8.48306E-7
1520.841,8.483992E-7
1520.875,8.484148E-7
1521.003,8.484733E-7
1521.13,8.485313E-7
1521.232,8.485779E-7
1521.274,8.485971E-7
1521.323,8.486195E-7
1521.353,8.486332E-7
1521.406,8.486575E-7
1521.515,8.487073E-7
1521.616,8.487534E-7
1521.783,8.488298E-7
1521.872,8.488704E-7
1521.884,8.488759E-7
1521.911,8.488883E-7
1521.937,8.489001E-7
1521.942,8.489024E-7
1521.958,8.489097E-7
1521.973,8.489166E-7
1522.027,8.489413E-7
1522.127,8.48987E-7
1522.309,8.490702E-7
1522.452,8.491355E-7
1522.595,8.492009E-7
1522.686,8.492425E-7
1522.777,8.492841E-7
1522.959,8.493672E-7
1523.121,8.494413E-7
1523.197,8.49476E-7
1523.265,8.495071E-7
1523.317,8.495309E-7
1523.407,8.49572E-7
1523.558,8.49641E-7
1523.651,8.496835E-7
1523.744,8.49726E-7
1523.855,8.497767E-7
1523.965,8.49827E-7
1524.069,8.498745E-7
1524.117,8.498965E-7
1524.123,8.498992E-7
1524.144,8.499088E-7
1524.164,8.49918E-7
1524.231,8.499486E-7
1524.345,8.500007E-7
1524.369,8.500117E-7
1524.393,8.500226E-7
1524.459,8.500528E-7
1524.525,8.500829E-7
1524.657,8.501433E-7
1524.801,8.502091E-7
1524.891,8.502502E-7
1524.951,8.502776E-7
1524.992,8.502964E-7
1525.015,8.503069E-7
1525.077,8.503352E-7
1525.168,8.503768E-7
1525.254,8.504161E-7
1525.34,8.504554E-7
1525.426,8.504947E-7
1525.448,8.505048E-7
1525.534,8.505441E-7
1525.62,8.505834E-7
1525.695,8.506177E-7
1525.705,8.506222E-7
1525.732,8.506346E-7
1525.759,8.506469E-7
1525.763,8.506488E-7
1525.774,8.506538E-7
1525.785,8.506588E-7
1525.813,8.506716E-7
1525.84,8.506839E-7
1525.892,8.507077E-7
1525.979,8.507475E-7
1526.116,8.508101E-7
1526.134,8.508183E-7
1526.203,8.508498E-7
1526.272,8.508814E-7
1526.341,8.509129E-7
1526.409,8.50944E-7
1526.501,8.50986E-7
1526.592,8.510276E-7
1526.684,8.510697E-7
1526.775,8.511113E-7
1526.94,8.511867E-7
1527.022,8.512242E-7
1527.082,8.512516E-7
1527.121,8.512694E-7
1527.185,8.512987E-7
1527.269,8.51337E-7
1527.393,8.513937E-7
1527.472,8.514298E-7
1527.549,8.51465E-7
1527.556,8.514682E-7
1527.58,8.514792E-7
1527.603,8.514897E-7
1527.653,8.515125E-7
1527.703,8.515354E-7
1527.821,8.515893E-7
1528.042,8.516903E-7
1528.148,8.517388E-7
1528.253,8.517868E-7
1528.295,8.51806E-7
1528.412,8.518594E-7
1528.529,8.519129E-7
1528.645,8.519659E-7
1528.761,8.520189E-7
1528.899,8.52082E-7
1528.951,8.521058E-7
1529.048,8.521501E-7
1529.105,8.521762E-7
1529.21,8.522241E-7
1529.39,8.523064E-7
1529.523,8.523672E-7
1529.656,8.52428E-7
1529.731,8.524623E-7
1529.902,8.525404E-7
1530.072,8.526181E-7
1530.163,8.526597E-7
1530.253,8.527008E-7
1530.31,8.527269E-7
1530.419,8.527767E-7
1530.481,8.52805E-7
1530.595,8.528571E-7
1530.769,8.529367E-7
1530.923,8.53007E-7
1531.0,8.530422E-7
1531.077,8.530774E-7
1531.139,8.531058E-7
1531.201,8.531341E-7
1531.283,8.531716E-7
1531.365,8.53209E-7
1531.432,8.532397E-7
1531.499,8.532703E-7
1531.633,8.533315E-7
1531.746,8.533832E-7
1531.812,8.534133E-7
1531.869,8.534394E-7
1531.908,8.534572E-7
1531.995,8.53497E-7
1532.019,8.535079E-7
1532.027,8.535116E-7
